country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Russia,2020-01-01,RUS,145617328.0,3606716612608.0,20.435,0.32,12.94,1.884,5.563,0.81,0.075,0.023,417.654,-7.724,-76.525,6278.334,914.234,1201.505,174.96,-8.733,-223.877,16067.616,2339.723,16.119,11.316,1074.68,1085.42,14.67,-3.477,-291.06,55480.828,2.24,-4.886,-357.789,4486.142,653.26,47829.625,6964.822,60.185,86.209,-4.688,-208.293,4234.834,3199.344,465.88,29081.938,-5.976,-405.802,43844.137,6384.466,42.922,52.418,453.33,9.292,45.554,557.924,1458.892,212.44,3831.442,19.572,6.906,6.708,66.729,1114.148,2967.779,432.16,7651.203,39.815,13.791,-10.74,-0.999,3.315,15.519,544.142,1482.722,215.91,3736.795,19.892,6.735,-3.863,-72.97,1815.754,85.292,12.42,12469.354,-8.549,-570.066,41879.949,6098.446,1.144,22.475,2.318,0.815,,51.292,0.883,5.595,,15.917,0.075,,0.029,7453.921,8078.97,10.293,51.21,570.006,1485.057,216.25,3914.408,19.923,7.055,89.04,2.294,4.891,12.773,1.86,33.585,0.171,0.061,261.494,2.159,2.989,7.829,1.14,20.525,0.105,0.037
Russia,2021-01-01,RUS,145102752.0,3809571241984.0,48.231,0.909,19.25,2.793,5.651,0.82,0.071,0.034,424.789,4.096,37.449,6558.683,951.683,1248.701,181.19,9.777,228.762,17701.148,2568.485,15.659,11.417,1135.73,1157.07,15.139,3.174,256.386,57444.508,2.188,3.343,232.825,4923.683,714.44,49603.793,7197.647,61.746,86.351,1.904,80.611,4315.445,3582.841,519.88,29740.613,9.973,636.702,48387.562,7021.168,44.931,51.773,491.51,0.986,3.44,561.365,1478.469,214.53,3868.738,18.541,6.735,2.622,23.562,1137.71,3050.459,442.63,7840.718,38.254,13.649,-21.34,-1.879,3.0,14.273,558.415,1532.638,222.39,3848.41,19.22,6.699,6.321,114.765,1930.519,92.142,13.37,13304.497,2.748,167.607,43183.562,6266.054,1.156,23.161,2.324,0.819,,0.517,0.006,5.644,,16.014,0.071,,0.028,7974.142,8335.356,2.249,9.289,579.295,1517.821,220.24,3992.308,19.034,6.95,24.16,1.159,6.05,15.92,2.31,41.694,0.2,0.073,127.135,3.775,6.764,17.781,2.58,46.613,0.223,0.081
Russia,2022-01-01,RUS,144713312.0,3731440795648.0,37.387,1.044,26.518,3.837,5.805,0.84,0.072,0.044,436.278,12.127,115.41,7373.841,1067.093,1328.834,192.3,1.145,29.412,17952.029,2597.898,16.479,12.362,1149.89,1166.94,14.648,3.561,296.827,59650.238,2.313,4.67,336.123,5100.637,738.13,52059.961,7533.77,63.253,87.275,3.907,168.605,4484.05,3689.432,533.91,30985.746,-11.928,-837.487,42730.566,6183.682,45.753,51.946,509.11,-7.862,-46.021,515.343,1365.942,197.67,3561.133,16.939,5.97,-2.871,-39.295,1098.415,2963.169,428.81,7590.28,36.747,12.725,-17.05,-1.483,0.588,1.235,559.65,1545.815,223.7,3867.301,19.17,6.483,2.699,52.108,1982.627,82.37,11.92,13700.375,1.807,113.198,44081.996,6379.251,1.021,22.968,2.378,0.842,,2.784,0.054,5.817,,16.43,0.072,,0.028,8063.805,8632.184,-6.32,-40.53,538.765,1417.354,205.11,3722.979,17.577,6.241,3.746,0.204,6.254,16.585,2.4,43.214,0.206,0.072,62.526,4.189,10.953,29.023,4.2,75.686,0.36,0.127
Slovakia,2003-01-01,SVK,5374381.0,84281958400.0,-33.333,-0.01,3.824,0.021,18.607,0.1,0.323,0.009,256.617,8.363,4.167,10045.922,53.991,1108.965,5.96,-9.019,-0.959,1800.051,9.674,19.238,24.554,28.72,30.98,17.098,-2.89,-6.544,40913.172,2.609,-0.322,-0.516,1775.088,9.54,29721.301,159.734,30.794,72.645,-3.386,-2.31,65.927,446.563,2.4,12266.901,14.669,0.275,400.597,2.153,7.747,29.983,7.95,-33.941,-5.284,10.092,647.516,3.48,1877.878,11.233,4.59,-8.282,-6.028,60.149,3989.297,21.44,11191.872,69.206,27.355,-2.26,-7.869,-0.496,-0.57,49.715,3323.173,17.86,9250.287,57.65,22.61,-5.624,-2.373,39.816,219.56,1.18,7408.478,25.5,0.17,155.284,0.835,3.809,18.108,0.316,0.1,0.0,-34.868,-0.169,18.607,0.0,58.803,0.323,0.0,0.144,5764.385,219.883,-33.927,-5.458,10.435,666.123,3.58,1941.584,11.556,4.746,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.006,0.006,0.0,0.0,1.079,0.0,0.003
Slovakia,2004-01-01,SVK,5374932.0,88594620416.0,-50.0,-0.01,1.912,0.01,3.721,0.02,0.066,0.005,252.462,-1.915,-1.034,9852.568,52.957,1056.758,5.68,-4.682,-0.453,1715.597,9.221,18.647,24.626,28.6,30.46,17.187,-2.201,-4.84,40008.508,2.427,-2.302,-3.677,1730.254,9.3,29034.072,156.056,30.532,72.57,-3.004,-1.981,63.946,450.238,2.42,11897.174,-14.735,-0.317,341.533,1.836,7.945,29.737,7.69,17.816,1.722,11.815,762.8,4.1,2198.125,13.46,5.494,-1.413,-1.163,58.987,3936.794,21.16,10974.436,69.468,27.43,-1.86,-6.503,-4.691,-2.634,47.081,3168.412,17.03,8759.304,55.909,21.894,-1.666,-0.663,39.153,223.259,1.2,7284.33,-31.446,-0.262,106.442,0.572,3.94,18.207,0.064,0.02,0.0,-79.798,-0.252,3.721,0.0,11.878,0.066,0.0,0.03,5667.048,215.043,14.847,1.471,11.906,768.382,4.13,2215.132,13.559,5.537,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.011,0.017,1.86,0.01,3.217,0.033,0.008
Slovakia,2005-01-01,SVK,5376251.0,94444699648.0,1000.161,0.103,21.029,0.113,5.58,0.03,0.096,0.05,238.673,-7.295,-3.863,9131.617,49.094,1030.458,5.54,-14.939,-1.378,1458.946,7.844,17.677,21.697,28.07,31.34,16.798,5.22,11.224,42086.473,2.396,5.12,7.99,1661.009,8.93,30513.031,164.046,28.494,72.501,7.353,4.702,68.649,405.487,2.18,12768.889,-10.992,-0.202,303.917,1.634,6.956,30.34,7.48,13.122,1.466,13.281,863.055,4.64,2470.218,14.805,5.869,6.397,3.235,62.222,4168.332,22.41,11573.442,71.506,27.499,-3.27,-11.649,4.117,1.628,48.709,3297.837,17.73,9060.0,56.573,21.527,18.263,7.15,46.303,225.064,1.21,8612.523,-18.638,-0.107,86.583,0.465,3.861,20.464,0.102,0.03,0.0,60.0,0.038,5.58,0.0,19.0,0.096,0.0,0.045,5829.341,226.267,15.782,1.607,13.513,870.495,4.68,2513.443,14.933,5.972,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.017,1.86,0.01,3.196,0.032,0.008
Slovakia,2006-01-01,SVK,5377239.0,102275719168.0,313.167,0.354,86.867,0.467,74.388,0.4,1.28,0.212,230.4,4.287,2.105,9521.37,51.199,987.496,5.31,-12.346,-0.968,1278.594,6.875,16.992,23.253,28.92,31.25,17.36,-2.691,-6.089,40946.383,2.153,-4.462,-7.321,1567.719,8.43,29146.037,156.725,26.976,71.181,-8.892,-6.104,62.545,355.201,1.91,11631.388,39.352,0.643,423.438,2.277,6.112,28.406,7.2,-5.153,-0.764,12.517,818.264,4.4,2327.762,14.08,5.685,3.404,1.232,63.453,4243.813,22.82,11800.346,73.024,28.819,-2.33,-8.057,1.608,0.472,49.181,3349.302,18.01,9146.081,57.632,22.337,-7.173,-3.321,42.982,225.023,1.21,7993.28,-11.429,-0.053,76.673,0.412,3.872,19.521,1.271,0.4,0.0,1144.731,1.169,74.388,0.0,236.46,1.28,0.0,0.577,5811.533,220.178,10.051,0.76,14.273,894.511,4.81,2654.264,15.392,6.482,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.017,1.86,0.01,3.175,0.032,0.008
Slovakia,2007-01-01,SVK,5378381.0,113160249344.0,47.885,0.224,128.436,0.691,87.387,0.47,1.688,0.334,234.829,-10.388,-5.319,8530.455,45.88,892.462,4.8,-4.089,-0.281,1226.051,6.594,17.235,22.204,29.58,27.85,16.271,-6.154,-13.55,38418.406,1.826,-4.157,-6.515,1411.205,7.59,27928.426,150.21,27.253,72.695,-5.365,-3.356,59.189,301.206,1.62,11004.984,-38.272,-0.871,261.325,1.406,5.817,28.645,6.54,1.182,0.069,12.586,827.387,4.45,2340.061,15.978,6.091,-9.985,-7.034,56.419,3766.933,20.26,10489.982,72.747,27.305,1.73,5.849,-14.868,-7.574,41.607,2850.3,15.33,7735.947,55.045,20.136,5.023,2.159,45.141,217.538,1.17,8392.987,-22.581,-0.093,59.347,0.319,4.201,21.846,1.513,0.47,0.0,19.002,0.242,87.387,0.0,281.331,1.688,0.0,0.732,5178.138,206.629,6.705,0.54,14.812,916.633,4.93,2754.034,17.702,7.169,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333,0.006,0.023,1.859,0.01,4.206,0.036,0.011
Slovakia,2008-01-01,SVK,5381641.0,119380221952.0,21.498,0.149,155.954,0.839,96.625,0.52,1.812,0.396,223.693,-0.272,-0.125,8502.093,45.755,867.765,4.67,14.78,0.975,1406.406,7.569,16.272,21.561,29.22,28.7,16.361,2.7,5.58,39431.949,1.778,2.063,3.099,1380.62,7.43,28487.32,153.309,25.889,72.244,1.513,0.895,60.084,299.165,1.61,11164.671,-19.561,-0.275,210.081,1.131,5.61,28.314,6.42,-9.249,-1.235,11.351,750.7,4.04,2109.163,14.077,5.349,5.477,2.481,58.9,3952.326,21.27,10944.629,74.111,27.756,0.52,1.78,8.928,3.433,45.04,3103.143,16.7,8369.19,58.188,21.224,5.158,2.328,47.469,213.689,1.15,8820.557,-12.26,-0.039,52.04,0.28,4.007,22.369,1.65,0.52,0.0,9.072,0.137,96.625,0.0,306.667,1.812,0.0,0.778,5332.946,212.209,-3.933,-0.952,13.86,849.183,4.57,2575.438,15.923,6.531,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,-0.003,0.02,1.858,0.01,3.655,0.035,0.009
Slovakia,2009-01-01,SVK,5388934.0,112760233984.0,16.725,0.14,181.791,0.98,100.205,0.54,2.083,0.509,220.98,-2.648,-1.211,8265.785,44.544,716.283,3.86,6.191,0.469,1491.451,8.037,14.886,23.162,27.24,25.93,16.241,-9.373,-19.891,35687.543,1.706,-8.893,-13.634,1285.969,6.93,25918.762,139.674,26.726,72.627,-14.341,-8.617,51.467,365.564,1.97,9550.59,0.32,0.004,210.467,1.134,7.597,26.762,5.73,8.126,0.847,12.197,810.921,4.37,2263.405,16.853,6.342,-9.655,-6.257,52.643,3525.744,19.0,9768.777,73.274,27.373,1.31,4.809,-15.698,-7.305,37.735,2612.762,14.08,7002.373,54.3,19.621,-8.018,-3.806,43.663,204.122,1.1,8102.388,-52.511,-0.147,24.68,0.133,4.242,22.704,1.714,0.54,0.0,3.868,0.064,100.205,0.0,318.099,2.083,0.0,0.891,4811.712,192.318,9.025,1.048,14.908,912.982,4.92,2766.404,18.974,7.752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.286,-0.003,0.017,1.856,0.01,3.109,0.039,0.009
Slovakia,2010-01-01,SVK,5396428.0,118344318976.0,14.4,0.141,207.681,1.121,122.303,0.66,2.403,0.545,205.025,0.546,0.243,8299.396,44.787,659.696,3.56,-7.579,-0.609,1376.504,7.428,12.964,21.794,28.5,27.46,16.111,6.854,13.182,38080.727,1.736,6.533,9.125,1286.036,6.94,27573.736,148.8,25.273,72.409,13.129,6.757,58.225,409.53,2.21,10789.498,0.695,0.008,211.635,1.142,8.048,28.333,5.63,20.319,2.388,14.586,974.719,5.26,2702.837,19.155,7.098,8.329,4.057,56.7,3802.515,20.52,10506.988,74.727,27.591,1.04,3.649,3.501,1.082,38.817,2699.934,14.57,7193.071,53.059,18.889,4.866,2.125,45.788,216.81,1.17,8484.841,0.005,0.0,24.647,0.133,4.261,22.281,2.113,0.66,0.0,23.277,0.399,122.303,0.0,391.6,2.403,0.0,1.028,5088.551,205.5,19.871,2.975,17.883,1102.581,5.95,3313.917,21.668,8.702,,0.047,0.047,3.706,0.02,8.714,0.073,0.023,0.0,-0.0,0.017,1.853,0.01,3.086,0.036,0.008
Slovakia,2011-01-01,SVK,5402686.0,120554971136.0,19.133,0.214,247.13,1.335,151.776,0.82,2.9,0.675,214.286,-5.199,-2.329,7858.765,42.458,657.081,3.55,-0.084,-0.006,1373.753,7.422,12.553,21.477,29.01,28.28,17.333,-3.8,-7.809,36591.309,1.64,-4.963,-7.385,1456.683,7.87,26174.793,141.414,27.829,71.533,-7.378,-4.296,53.929,583.043,3.15,9981.887,16.387,0.187,246.032,1.329,11.139,27.279,6.06,-28.103,-4.163,10.423,699.652,3.78,1929.172,13.366,5.272,0.512,-0.423,56.277,3777.75,20.41,10416.518,72.171,28.467,0.73,2.516,5.743,1.979,40.796,2852.285,15.41,7551.041,54.491,20.636,-1.662,-0.761,45.027,216.559,1.17,8334.14,0.0,0.0,24.618,0.133,4.137,22.776,2.614,0.82,0.0,23.716,0.501,151.776,0.0,483.91,2.9,0.0,1.322,5234.434,197.691,-10.287,-2.402,15.481,925.466,5.0,2865.477,17.68,7.831,2243.289,1.048,1.095,74.037,0.4,202.711,1.414,0.554,-16.667,-0.003,0.014,0.0,0.0,2.553,0.0,0.007
Slovakia,2012-01-01,SVK,5409283.0,122144694272.0,-18.133,-0.242,202.07,1.093,173.775,0.94,3.322,0.576,203.534,-5.692,-2.417,7402.38,40.042,630.398,3.41,-3.535,-0.262,1323.57,7.16,12.049,21.086,28.69,28.3,18.299,-3.945,-7.798,35105.086,1.555,-6.235,-8.817,1356.927,7.34,24512.963,132.598,25.936,69.827,-5.86,-3.16,50.769,526.872,2.85,9385.486,23.757,0.316,304.109,1.645,10.071,26.735,5.76,8.597,0.827,11.25,757.956,4.1,2079.788,14.488,5.924,1.456,1.019,57.296,3874.82,20.96,10592.122,74.064,30.173,0.39,1.359,0.545,-0.026,40.77,2863.596,15.49,7536.983,54.735,21.47,-7.195,-3.24,41.787,199.657,1.08,7725.097,0.274,0.0,24.655,0.133,3.816,22.006,3.004,0.94,0.0,14.896,0.389,173.775,0.0,555.317,3.322,0.0,1.582,5231.747,189.893,3.674,1.045,16.526,1011.225,5.47,3055.139,19.329,8.703,6.801,0.067,1.163,77.644,0.42,214.923,1.484,0.612,20.0,0.003,0.016,1.849,0.01,3.041,0.035,0.009
Slovakia,2013-01-01,SVK,5414744.0,122917617664.0,8.463,0.092,218.949,1.186,168.06,0.91,3.193,0.609,181.754,-0.6,-0.24,7350.514,39.801,566.97,3.07,2.661,0.191,1357.425,7.35,10.772,20.454,28.59,28.5,18.059,2.472,4.694,35936.512,1.583,1.472,1.952,1185.652,6.42,24848.66,134.549,22.526,69.146,4.415,2.241,53.01,441.387,2.39,9789.937,-17.933,-0.295,249.323,1.35,8.386,27.242,5.18,18.157,1.963,13.213,895.703,4.85,2440.157,17.018,6.79,5.423,2.742,60.038,4077.755,22.08,11087.854,77.474,30.854,0.09,0.315,1.452,0.343,41.113,2903.184,15.72,7592.698,55.158,21.128,-0.118,-0.049,41.738,177.294,0.96,7708.211,-0.273,-0.0,24.563,0.133,3.368,21.45,2.908,0.91,0.0,-3.188,-0.096,168.06,0.0,537.07,3.193,0.0,1.494,5263.407,194.587,14.794,2.399,18.925,1174.571,6.36,3495.156,22.316,9.726,38.679,0.44,1.603,108.962,0.59,295.96,2.07,0.824,0.0,-0.0,0.016,1.847,0.01,3.02,0.035,0.008
Slovakia,2014-01-01,SVK,5419572.0,126232944640.0,33.304,0.395,291.608,1.58,262.013,1.42,5.234,0.873,172.871,-1.788,-0.712,7212.665,39.09,529.562,2.87,-3.42,-0.251,1309.832,7.099,10.579,21.582,28.23,27.13,18.709,-6.921,-13.467,33419.594,1.435,-9.559,-12.861,994.543,5.39,22453.465,121.688,19.867,67.187,-17.238,-9.138,43.872,298.917,1.62,8095.15,-19.686,-0.266,200.062,1.084,5.971,24.223,4.69,-13.181,-1.81,11.403,776.814,4.21,2103.966,15.518,6.296,0.214,-0.606,59.432,4011.387,21.74,10966.13,80.133,32.813,1.1,3.897,-1.406,-0.821,40.292,2860.004,15.5,7434.501,57.132,22.246,-7.216,-3.012,38.726,166.065,0.9,7145.65,0.0,0.0,24.541,0.133,3.317,21.382,4.523,1.42,0.0,55.543,1.615,262.013,0.0,834.633,5.234,0.0,2.497,5005.93,181.12,3.593,0.215,19.14,1151.382,6.24,3531.63,23.0,10.568,1.531,0.015,1.617,110.71,0.6,298.424,2.212,0.893,0.0,-0.0,0.016,1.845,0.01,2.999,0.037,0.009
Slovakia,2015-01-01,SVK,5424449.0,132755570688.0,9.755,0.154,319.766,1.735,306.022,1.66,6.236,0.948,177.31,-3.599,-1.407,6946.836,37.683,521.712,2.83,-14.506,-1.03,1118.823,6.069,10.631,20.593,29.01,26.62,17.992,1.032,1.87,33734.289,1.378,2.738,3.332,999.18,5.42,23047.562,125.02,20.361,68.321,2.839,1.246,45.118,294.961,1.6,8317.526,-6.181,-0.067,187.528,1.017,6.011,24.656,4.72,-8.149,-0.992,10.411,713.437,3.87,1919.279,14.538,5.689,-1.664,-1.462,57.97,3908.231,21.2,10686.727,79.639,31.679,2.39,8.239,-2.278,-1.152,39.14,2792.91,15.15,7215.437,56.912,21.389,9.02,3.493,42.22,182.507,0.99,7783.201,0.0,0.0,24.519,0.133,3.719,23.072,5.305,1.66,0.0,17.29,0.782,306.022,0.0,978.061,6.236,0.0,2.899,4907.411,182.99,-0.446,-0.31,18.83,1115.321,6.05,3471.29,22.727,10.29,-15.243,-0.255,1.363,94.019,0.51,251.204,1.916,0.745,0.0,-0.0,0.016,1.844,0.01,2.979,0.038,0.009
Slovakia,2016-01-01,SVK,5431205.0,135336427520.0,-5.519,-0.096,301.744,1.639,318.53,1.73,6.455,0.887,177.239,-1.299,-0.49,6848.036,37.193,515.539,2.8,-8.797,-0.534,1019.129,5.535,10.448,20.132,29.45,26.8,17.92,0.958,1.754,34015.234,1.365,1.195,1.494,994.255,5.4,23294.002,126.514,20.149,68.481,0.409,0.185,45.303,279.864,1.52,8341.196,-1.064,-0.011,185.302,1.006,5.672,24.522,4.75,12.752,1.258,11.669,802.768,4.36,2148.548,16.269,6.316,0.529,0.26,58.229,3940.194,21.4,10721.233,79.851,31.519,2.65,8.998,-2.456,-1.187,37.953,2719.47,14.77,6987.869,55.112,20.543,4.261,1.799,44.019,198.851,1.08,8104.769,0.274,0.0,24.556,0.133,4.03,23.827,5.526,1.73,0.0,4.152,0.22,318.53,0.0,1017.4,6.455,0.0,2.991,4934.448,184.744,6.345,1.447,20.277,1220.724,6.63,3733.365,24.739,10.976,5.336,0.064,1.427,97.584,0.53,262.715,1.978,0.772,0.0,-0.0,0.016,1.841,0.01,2.957,0.037,0.009
Slovenia,2003-01-01,SVN,1989413.0,46758350848.0,,0.0,0.0,0.0,60.319,0.12,0.868,0.0,394.794,-5.112,-0.932,8696.703,17.301,2568.597,5.11,3.073,0.48,8098.349,16.111,36.949,21.563,13.99,13.83,21.254,-1.91,-1.563,40332.168,1.716,0.818,0.461,2784.741,5.54,28541.797,56.781,40.058,70.767,10.626,1.013,10.545,185.985,0.37,5300.34,-16.667,-0.011,27.91,0.056,2.675,13.142,5.46,-10.746,-1.094,8.576,1487.876,2.96,4310.652,21.403,10.688,-7.347,-2.023,23.456,4167.058,8.29,11790.373,59.942,29.233,0.16,1.144,-5.807,-0.993,14.491,2618.863,5.21,7283.961,37.672,18.06,1.33,0.38,28.936,30.16,0.06,14544.752,-28.523,-0.002,3.141,0.006,0.434,36.062,0.389,0.12,0.0,19.608,0.064,60.319,0.0,195.761,0.868,0.0,0.485,6951.799,80.237,-9.839,-1.031,8.965,1548.195,3.08,4506.413,22.27,11.173,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,2004-01-01,SVN,1996731.0,48578174976.0,,0.0,0.0,0.0,60.098,0.12,0.786,0.0,364.113,1.67,0.289,8809.505,17.59,2599.249,5.19,-0.435,-0.07,8033.587,16.041,33.988,20.66,14.51,15.27,22.612,6.114,4.906,42641.285,1.753,1.902,1.08,2804.584,5.6,28977.965,57.861,36.673,67.958,-0.896,-0.094,10.45,180.295,0.36,5233.609,0.0,0.0,27.807,0.056,2.358,12.274,5.56,38.485,3.225,11.8,2048.348,4.09,5909.842,26.785,13.859,16.763,3.826,27.282,4842.916,9.67,13663.314,63.327,32.042,-0.76,-5.238,4.84,0.605,15.095,2734.47,5.46,7560.029,35.756,17.729,3.06,0.885,29.821,25.041,0.05,14934.851,-39.906,-0.002,1.88,0.004,0.327,35.024,0.386,0.12,0.0,-0.82,-0.003,60.098,0.0,193.445,0.786,0.0,0.454,7647.5,85.143,36.928,3.222,12.187,2108.446,4.21,6103.286,27.57,14.313,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,2005-01-01,SVN,2004780.0,50309132288.0,,0.0,0.0,0.0,54.869,0.11,0.728,0.0,370.615,0.344,0.061,8804.359,17.651,2628.718,5.27,-5.594,-0.897,7553.764,15.144,34.878,20.691,14.79,15.11,22.113,0.194,0.165,42552.617,1.696,1.76,1.018,2823.252,5.66,29369.625,58.88,37.459,69.02,3.199,0.334,10.784,169.595,0.34,5379.359,-20.0,-0.011,22.157,0.044,2.25,12.642,5.6,-15.482,-1.89,9.91,1725.875,3.46,4943.323,22.899,11.617,-2.274,-0.853,26.429,4713.734,9.45,13182.994,62.541,30.98,-0.32,-2.164,7.785,1.072,16.168,2932.99,5.88,8064.519,38.915,18.952,2.091,0.624,30.444,24.94,0.05,15185.907,-17.188,-0.001,1.551,0.003,0.331,35.687,0.351,0.11,0.0,-9.091,-0.035,54.869,0.0,175.153,0.728,0.0,0.412,7536.986,85.309,-15.299,-1.925,10.261,1780.744,3.57,5118.476,23.627,12.029,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,2006-01-01,SVN,2013577.0,52944719872.0,,0.051,25.521,0.051,54.629,0.11,0.728,0.06,383.852,1.969,0.348,8938.516,17.998,2696.693,5.43,-0.396,-0.06,7490.945,15.084,35.936,20.97,15.15,15.11,21.773,0.612,0.522,42625.898,1.621,2.067,1.217,2910.244,5.86,29845.785,60.097,38.782,70.018,-3.029,-0.327,10.458,183.753,0.37,5193.613,0.0,0.0,22.06,0.044,2.449,12.184,5.8,3.756,0.308,10.218,1782.897,3.59,5074.476,23.759,11.905,-1.752,-0.695,25.734,4593.815,9.25,12780.112,61.218,29.982,0.04,0.264,-5.71,-1.019,15.148,2756.289,5.55,7523.167,36.731,17.649,3.929,1.196,31.641,29.798,0.06,15713.656,0.0,0.0,1.544,0.003,0.397,36.864,0.316,0.11,0.0,-10.0,-0.035,54.629,0.0,156.949,0.728,0.0,0.368,7504.059,85.831,4.771,0.324,10.585,1837.526,3.7,5256.946,24.487,12.333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,2007-01-01,SVN,2023230.0,56590131200.0,214.487,0.11,79.878,0.162,54.369,0.11,0.731,0.189,388.963,1.651,0.297,9042.749,18.296,2708.54,5.48,0.287,0.043,7476.637,15.127,36.436,21.429,15.27,15.04,21.659,-0.526,-0.451,42199.438,1.509,0.168,0.101,2945.785,5.96,29753.359,60.198,39.628,70.507,1.694,0.177,10.635,222.417,0.45,5256.386,-25.0,-0.011,16.466,0.033,2.992,12.456,5.85,-9.05,-0.983,9.235,1616.227,3.27,4564.489,21.742,10.816,-0.676,-0.552,25.181,4487.873,9.08,12446.076,60.372,29.493,0.23,1.506,2.65,0.304,15.453,2817.277,5.7,7637.62,37.899,18.099,-1.18,-0.373,31.267,14.828,0.03,15454.227,0.0,0.0,1.537,0.003,0.199,36.622,0.332,0.11,0.0,5.051,0.016,54.369,0.0,164.089,0.731,0.0,0.389,7433.658,85.379,-5.607,-0.857,9.729,1670.596,3.38,4808.455,22.473,11.395,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
